Username,Id,Tweet
KyungMong_,1288008858,RT @aymeemin: One man alone caused 940 cases of COVID-19 in Malaysia. I hope there’s a special one-kind-of-a-hell for you in the afterlife.
yasminarmendari,2354048413,"RT @maddow: Thirty-six.

https://t.co/dvIau8UXmY"
akifmuller96,265764963,RT @theedgemalaysia: Petronas contributes RM20m in medical supplies for fight against Covid-19 - https://t.co/UUengEvTdK https://t.co/qexux…
m_wacker,46832320,RT @NikkiHaley: This is beyond embarrassing and an arrogant abuse of a vulnerable situation. #GodHelpUs
cyeoh6,15444231,"New Yorkers Are Overcrowding Carbone’s Sidewalk, Forcing Police Action https://t.co/jqfasQTeOn via @EaterNY"
pencils_pages,1108190878374526977,"RT @gtconway3d: Terrific story!  Everyone should read it! Thanks for pointing it out, @realDonaldTrump!

https://t.co/mXfLgUdLCh https://t.…"
Chrismark94,4816904956,RT @IsabelHardman: I can’t stop thinking about how utterly horrible this pandemic will be for victims of domestic abuse and coercive contro…
NikkiB_Natural,232045579,"RT @Luvvie: Me: Everything will be fine. This is a necessary pause.

Me 5 mins later: OMG I cannot believe there's a global pandemic and we…"
MattHammington,987340978586402817,"RT @theintercept: Coronavirus treatment developed by Gilead Sciences granted “rare disease” status, potentially limiting affordability http…"
MindfulnessWins,827187458244751360,RT @JoshJPhilipp: Wave 2 of the pandemic is on the horizon when countries open travel from China because of its false reporting. Local offi…
Caesar63BC,835481739078348801,"RT @Neoavatara: So couple points about the differences:

The House bill would increase payments to $1500 per American, but make people that…"
nyc_data_geek,924290773570465792,"RT @DrDenaGrayson: Senators are very clubby and usually overlook all sorts of transgressions, but I don’t see how they’ll overlook this.

R…"
FBIdaughter1,821988488274771968,"RT @StevenBeschloss: When I’m flying in a plane, I want a trained pilot in the cockpit.
When I’m driving over a bridge, I want it to be bui…"
KaykayLBoss,281256982,"RT @Bubba_sauce: People just selfish dawg....it ain’t about you, more about spreading a virus that’s consider deadly to our parents and old…"
TerressaDW,614103640,RT @Bonedaddy76: Well here it is! This is why the Dems derailed OUR Covid-19 bill. They tried to slip in a “no voter id” clause in a relief…
BentleyBreedl,1155320759184740358,"RT @PeteButtigieg: These massive investments (not sacrificing the elderly) are how to avoid a depression, and are needed anyway. I’ve been…"
dancingClownnn,1003132961401851904,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
MastaTunechi,249129150,"RT @TommyCorbyn: BEWARE: LOSS OF SMELL/TASTE IS A MARKER OF COVID-19

Government and NHS guidelines must be updated immediately to reflect…"
NSalwen,3153927826,@RKJ65 They will probably not be among the people who die. Note how quickly they can all get Covid-19 tests. I'm su… https://t.co/rbqzAtwWch
sleedham,89737889,"RT @JamesMartinSJ: Fr. Giuseppe Berardelli, a 72-year-old priest who gave a respirator (that his parishioners had purchased for him), to a…"
AnastasiaJPois1,1225614507931770880,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
cmsteele592,3031934506,RT @JesseKellyDC: I bet Elizabeth Warren is kicking herself for dropping out of the race before she had a chance to fake getting Coronaviru…
kygirl_ky,2848948990,RT @Rosie: Man dies and his wife is under critical condition after ingesting drug touted by Trump as a coronavirus treatment | Raw Story #d…
lisalunu,378293481,"RT @brianmrosenthal: NEW: New York City is now the epicenter of the #coronavirus outbreak in the U.S., with 12,000 cases -- nearly 25x as m…"
PShichen,1685807803,RT @ddiamond: DC officials have announced 48 confirmed coronavirus cases since Friday night. Average age: 37.5 years old. https://t.co/lI2A…
Lolasmom88,2204062789,RT @CaliGirlResists: Hey @senatemajldr @SenateGOP  apparently you’re only in this to protect your own money and CEO paychecks!  Sign it you…
8ALTON8,581281519,RT @JediofGallifrey: Rich people are starting to demand we go out in a deadly global pandemic and make them some more money why haven't we…
SchifftyN,1182196266924511232,"RT @AnnCoulter: Among the Dem's demands in coronavirus stimulus bill:

Restricting colleges from providing information about illegal aliens…"
sxhil24,880196306559422469,"RT @Johnthemadmonk: This priest, Suffering from the coronavirus, gave up his ventilator to give to a younger patient and has died. His name…"
jaquan_justin,894307381303283713,RT @ChinaInFocusNTD: Taiwan’s decision to donate masks to the U.S. has angered the Chinese communist regime. The #CCP says Taiwan’s attitud…
MachadoRedacted,313953319,RT @Public_Citizen: Sen. Collins cut $870 million for pandemic prep out of the 2009 stimulus bill.
ivanuuhhh_,1025487185506525184,RT @GregoryHardinII: I’m sorry but if people such as fast food and grocery store workers are considered to be “essential workers” during a…
yzzirfgal,1081752061,"RT @realDonaldTrump: This will never be approved by me, or any other Republican! https://t.co/jWcGaS2QZC"
StewartCEdward1,1076501883848658944,RT @MotherJones: Stop airing Trump's daily coronavirus show live https://t.co/UP89So26GI
RR2sand,4497829167,"RT @MarshaBlackburn: Things that have nothing to do with the Chinese Coronavirus:

—Wind and solar tax credits

—Fuel emissions standards…"
apien_k19,139251544,Wuhan Health Organization #WHO
intrepidokie,784731384,"RT @heckyessica: Neither had coronavirus. They took AQUARIUM CLEANING CHEMICALS. And Heidi blames this on Trump. 

The media has really rea…"
WaQQN,635088735,RT @ermhaile: Millions of Ethiopians in Western #Oromia are cut off from phone &amp; internet access at a time when Ethiopians seek vital news…
ClubMedicinale,1240861950051041280,Education is the best Vaccination
Ryanwages45,862242276,"RT @cnni: Coronavirus poses a particularly alarming threat to refugees and displaced people, and the international community must make test…"
weedeeblue,130726770,"RT @MothershipSG: S’pore to contribute over S$700,000 to support WHO efforts against Covid-19 https://t.co/8EhnnAm2cb https://t.co/lVJYJJ43…"
iamvishwaskumar,572442622,"RT @PTI_News: A domestic air passenger arrested in Kochi airport for allegedly refusing to follow preventive instructions for coronavirus,…"
Viv__Vi,1669613785,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
KVUE,15232635,"RT @PattrikPerez: Amid a city-mandated closure, five drag queens helped raise about $4,000 to help the bar staff at Oilcan Harry’s in #Down…"
luupitaamoya14,924474450,RT @RapUp: Cardi B thinks celebrities are being paid to say they have coronavirus https://t.co/q1hKcIbLvz https://t.co/3vpvYcjpbl
atienzakristin5,1152848364880269315,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
StoriesofRetail,734139009987956736,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
bautista6161,2697492638,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
kelli_aiken,250189653,"RT @JoeBiden: In January, Donald Trump claimed the coronavirus was “totally under control.”

In February, he said it would disappear.

Now,…"
faithinmanila,1204746286223646722,why clusters of COVID-19 patients keep increasing exponentially https://t.co/wvYT1QrfQa
NHtex,797234508307320833,"RT @Kimberl05543476: Blame the Democrats today but Republicans have been giving away jobs to India for decades.

Senate India Caucus. Frome…"
djbelieve,6972902,"RT @ryanstruyk: Reported coronavirus cases:

3/1: 89
3/2: 105
3/3: 125
3/4: 159
3/5: 227
3/6: 331
3/7: 444
3/8: 564
3/9: 728
3/10: 1,000
3/…"
wishbumpycoulda,813854488280924160,RT @FilmFatale_NYC: She was only 36 years old.
DarrenODonovan,221891507,RT @WWDA_AU: The NDIS Quality and Safeguards Commission have published a Provider Alert regarding the Coronavirus (COVID-19). It contains i…
mrisue44241721,864256073238278144,RT @seanmdav: Americans are being imprisoned in their homes while inmates are being set free. https://t.co/TBZNLJqCvS
JohnKish20,819234644352704513,RT @CRRJA5: What the hell do the emissions standards on airplanes have to do with thousands of people dying &amp;  millions of people out of wo…
r_in165,929633604,RT @realDonaldTrump: A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://t.co/4F4Qk4W…
WhitenackGail,4383108683,RT @Char74able: @SpeakerPelosi How did you write this many pages in such a short period of time? This is longer than any book I've ever rea…
bignickels61,22844065,RT @SafetyPinDaily: 'Fit and healthy' 36-year-old UK nurse in intensive care with coronavirus || Via Guardian https://t.co/GzoxwmA2fz
indigoace40,2806316010,"RT @TrumpWarRoom: Why is Rachel @Maddow intentionally spreading disinformation?

She falsely claimed President Trump called coronavirus a ""…"
joshhedger,92840870,RT @emmauskc: COVID-19 Prayer Day 4/7: Pray for the unemployed. The economic impacts of this pandemic are being felt now (including by memb…
AnwarPa33500178,709241264781156352,"RT @MuftiWahidSdy: Salute to all #Doctors of World that they are fighting this dangerous disease #COVIDー19 while not spending their lives
""…"
Mbada547,515448660,"RT @mamoyooo: Just left Wilkins hospital only to be told they only test for corona in the afternoon. 
If you know where they’re doing covid…"
jimg00199,899187228722831360,"RT @bennyjohnson: This is who Democrats want in charge in a time of crisis?

He wouldn’t even know his own Coronavirus response strategy wi…"
wilderannie18,1160608077810479104,"RT @iNabber69: this is all the people who tweet ""this pandemic is great because i get to stay indoors all day, introverts unite!"" https://t…"
TAGreve,575603069,"RT @DineshDSouza: What data, evidence and comparative history can you invoke to strike the right balance of risk between viral spread and e…"
haze_kl3,1193572973569069056,"RT @RealJoeS1: @Shem_Infinite The couple did not have coronavirus symptoms, they took it as a preventative measure.

One could argue it was…"
zainsinterlude,886076149444603904,RT @AndrewYang: It’s possible to acknowledge the Chinese government’s role in stifling early info and worsening the coronavirus crisis with…
nebsbaq,1213953410459791361,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
RUSHISPO,1097444730596581376,2020 Tokyo Olympics will be postponed because of CoronaVirus pandemic
hankshayley,2805906434,RT @muradhem: Late breaking from me: Toronto Mayor John Tory said tonight the city was obtaining data from cellphone companies to identify…
pawanku86905016,1242307211218448384,@HemantSorenJMM class 1 to 9 please promote every students to next class due coronavirus because other state. like… https://t.co/TwhgdwDn5t
five5insocks,25141549,RT @out_RAE_jus: They said they wasn’t scared. What you telling us for ?
OfficialSsuna,219335607,"RT @JaneRuth_Aceng: Eight new cases of COVID-19 confirmed in Uganda bringing the total number to 9. 
The 8 cases are Ugandan nationals who…"
sh3ll_e_y,452621805,"RT @mtredden: ""The failure to test early is actually going to go down in history as the second biggest failure in this crisis. The failure…"
midsummerof,103722806,RT @PauleyP: Funny article by @billkev at @USATODAY that started with a conversation wil my pal mayor @ericgarcetti about “how to be a recl…
ahhhhhthe,1253497044,"RT @cnnphilippines: BREAKING: COVID-19 cases in the Philippines rise to 501; recoveries now at 19 — DOH Spokesperson 

Follow our live blog…"
imelleflora,1056723538294370306,"RT @OFFICIALMUNTI: COVID-19 UPDATE IN MUNTINLUPA
[As of March 24, 2020, 9:00 AM]

Follow the official social media sites of Muntinlupa LGU…"
ImPratikMohite,318965792,RT @ShashiTharoor: We seem to be the only nation celebrating during an uncontained pandemic. If we really want to thank our healthcare work…
lkbond,1016816666,"RT @BillyCorben: I don't often agree with @HeraldOpEd, but this one is brutal, savage and spot-f*cking-on. Every. Damn. Word.

'Coronavirus…"
him_shekhar77,141190919,"RT @ABPNews: #HomeQuarantine  Of Suspects Will Reduce Expected Number Of Cases By 62%: ICMR Study
#CoronavirusOutbreak #StayAtHomeSaveLives…"
DerrickGrn,1002179486,"RT @UMiamiBusiness: ""Resilience, reason, and knowledge are the best antidotes for rare improbable #BlackSwan events such as COVID-19 and th…"
MerrillLynched,489716862,"@BreitbartNews @realDonaldTrump NO, every American needs to be reminded about Trump's assurance three weeks ago abo… https://t.co/YbqP9cFWgK"
