	Username	Id	Tweet	Location
402	neeleshrathod	624438305	RT @NandiniOza: #coronagujarat #coronavirusindia #COVID19 #COVID #TestingForCovid19 I report. Gujarat-based firm granted license to manufac…	Ahmadabad City, India
403	ArycaRae	1085726597444001792	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	
404	roguebert	14504304	RT @rollcall: Patients getting mental health or substance use treatments face the additional struggle of finding appropriate care while iso…	Tulsa, OK
405	imrightonsports	937473043395502081	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	
406	empuss_	512650978	"RT @asumsico: - Kemenkominfo menetapkan 117 sebagai nomor layanan darurat bebas pulsa COVID-19

- Jack Ma dan Alibaba Foundation akan menyu…"	Boyolali, Indonesia
407	HarmonyLtd_	713132979946713088	RT @ShakeetaMarie: This needs to continue being implemented after we are on the other side of COVID-19. I’m tired of y’all on my neck and o…	France
408	khunnooaof	102717213	"RT @mrtompkin: โรคCOVID-19 รุนแรงแค่ไหนเมื่อเทียบกับโรคติดเชื้อรุ่นพี่
-ก้อนสีม่วงคือกาฬโรคในช่วงศตวรรษที่ 14  มีผู้เสียชีวิตอย่างน้อย 200…"	
409	grandaddiiii	3154778131	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	
410	mommymikee	150193327	"RT @kellyabagat: [THREAD FYI]
Hello, I want to share my symptoms of COVID-19 to raise awareness and to make people calm.

I am a 24-year ol…"	
411	PrincipalKuhns	878458130371399681	Community Update: Response to COVID-19; Updated 3/19/2020, 11:25PM https://t.co/Po5ilqgKm1	Toledo, OH
412	Jazzyplus	3430982249	RT @Sr_McGregor: Link para que quienes se hicieron la prueba del covid-19 conozcan su resultado (no es fake) 👇🏻https://t.co/U8Zz7YFjsf	
413	ezy276	882610156466458625	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	Malaysia
414	Thai_Talk	116141566	“COVID Bangkok Aid” to help elderly and support the most at risk to survive #COVID19 pandemic. Great initiative. 👍🏼 Please join if you can. https://t.co/P53MT3ssPD	Thailand 4.0
415	illumin8ongodes	399875351	RT @ActivistPost: David Icke tracks what is unfolding around us and how it lines up with what he has been speaking about for 30 years. http…	USA
416	KozyMel99	1720729112	RT @i_zvonko: @MoniqueQuintal It is a real crisis because we people globally fell for it, 80% of us would not get any or mild symptoms and…	
417	BrendaC03655845	897899403851300866	RT @meebits: Aquí en Italia, si te tienen q admitir a intensivo con Covid-19 tus familiares no pueden venir a visitarte debido a la natural…	
418	lapatarrara	602376056	"RT @SinlineaMx: Cuando nos dicen que AMLO no está haciendo nada contra la emergencia por Covid-19; no sabemos a qué se refieren.
Se está bl…"	Ciudad De México
419	Elaaaaayyyyy	973441980284850177	RT @smart_MS3: I was tested 5 days ago and the results came back tonight, which were positive. Ive been self quarantined since the test, th…	Manila, Philippines
420	ORlJlN	2946001357	"RT @BANGTAN_TEXAS: ‼️ TEXAS ARMY COVID-19 PROJECT ‼️

Reply with screenshots of your donations below with the hashtag #TexasArmyFight. Plea…"	soft hours
421	loayalau	2385589586	"RT @jonatanmarquez: Ayer martes me notificaron por teléfono el resultado positivo de la prueba del COVID-19. 
Lunes en la tarde mi pareja e…"	Islas vírgenes Estados Unido
422	itsaustinnbitch	120959195	RT @CNN: China has reported no new locally transmitted coronavirus cases for the first time since the the pandemic began, marking a major t…	Michigan//Chicago
423	JayS_negro	111398629	"RT @LaBocaDelPozo: Neme sobre si afecta o no a #Emelec en lo económico el #Covid_19 

“Estamos bien, hay capacidad de maniobra para enfrent…"	Milagro, Ecuador
424	Paautom	87593174	"RT @econokafka: Muertes por COVID-19 al 19 de marzo, en el mundo:
9,115

Muertes por homicidio en México durante 2019:
34,582"	Talagante, Chile
425	27kislev5719	282452713	RT @NoahPollak: Israeli pharmaceutical company Teva announces donation of 6 million Hydroxychloroquine tablets to US hospitals to fight Chi…	Jerusalem, Israel
426	pepeen_	831417084017942528	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	
427	DORAColorado	312907926	RT @GovofCO: We continue to take action to protect the health and safety of Coloradans. Today’s public health order will close nonessential…	Denver, CO
428	ranifaauziah	241730608	RT @iMean__: Dear friends. Jumlah pendonor darah di PMI Jakarta menurun drastis dari 1300an/hari menjadi hanya 100an/hari. Mohon kesadarann…	
429	MSallehuddin05	323081825	"RT @501Awani: Seorang kakitangan HTF disahkan positif COVID-19
https://t.co/ecSBGUt7mD
#AWANInews #FajarAWANI https://t.co/jidAWUxwgP"	KUL, LHR
430	TusarRanjanPan4	999618345639952385	"Dear @narendramodi ji 🙏
@PMOIndia
#COVID_19
Sir Aap agar Mask😷 pehen lenge na, sara Desh aap ka saath dega or Mask pehenega...Aap se badaa udaharn or kya ho sakta hai Sir... Hum chahte hain aap bhi Surakhit rahen or hum sab bhi Surakkhit rahen... Plz Sir 🙏

Jai Ho 🇮🇳🙏"	Odisha, India
431	mykimleehae	316280825	RT @llalame_: แก!! บุรีรัมย์​คือแน่มาก​ ตรวจเข้มมาก​ ไม่ว่ารถไหนเข้าเขตบุรีรัมย์​คือต้องเจอตรวจทุกคัน​ ตรวจทุกคน!! ​ โชว์​บัตรปชช. ถ่ายรูปเ…	future .. 
432	marianaijaner	1066983542	RT @witchious: BREAKING NEWS: Midsummer Festival has been cancelled due to the recent COVID-19 outbreak. https://t.co/DaJNgLAARN	Cupey, Puerto Rico
433	nasywa_lld	1154026217709768706	"RT @ARHakim_27: Perbandingan bencana covid-19 di ASEAN per 19/3/2020:

🇮🇩 309 positif – 25 meninggal
🇲🇾 900 positif – 2 meninggal
🇹🇭 272 po…"	
434	montero_mathew	1206352183068962817	"RT @Universitario: #Universitario

➡💪 ¡Unidos contra el #COVID-19!

#YoMeQuedoEnCasa
#PerúEstáEnNuestrasManos 🇵🇪 https://t.co/GuWVEXZLS5"	Lima,Peru
435	STLresident	3191618958	RT @EndCorruption: Here’s a thought: maybe the Chair of the Senate Intelligence Committee shouldn’t use classified information to sell off…	Missouri, USA
436	_TheMonstrosity	157215368	"RT @uncle876: these WhatsApp 'fake news' messages must be banned cause all it gives my mother is these HOT ASS TAKES! 

""population control…"	Ocho Rios, Jamaica
437	HollywooDEUCE	116943061	RT @JackelineYvette: As you all continue to discuss COVID-19, please note that millennials are currently between the ages of 24 and 39.	Amongst the stars
438	trumpathon	2303652506	Trudeau announces $82 billion COVID-19 aid package https://t.co/p8FOEcJU4J	
439	ElisaCRice	14681044	RT @hayleyfarless: Maybe you haven’t seen yet but FOUR REPUBLICAN SENATORS USED THEIR PRIVATE CONGRESSIONAL BRIEFINGS ABOUT COVID-19 TO DUM…	Los Angeles
440	jmcomeau97	2353833669	This data extrapolation is ridiculous. You took the the most healthy group individuals in the world and used them as a control. You pushing the idea of Herd Immunity is misleading and completely incorrect... Herd Immunity refers to VACCINATIONS, for which COVID-19 has none https://t.co/1ydNKRbOOZ	
441	campbellnate	182245572	RT @annalecta: SCOOP: NC's GOP Senator Richard Burr told the public he was confident the govt can fight off COVID-19 the same time he &amp; his…	Raleigh, NC
442	m4rppp	3224664349	RT @mrs_merica: Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a ki…	
443	MattyB928	408254502	@TayMarchin I thought the Covid family had 19 members (At least the gatherings of more than 10 people guideline isn’t enforced here)	Framingham, MA
444	LeesaRaaum	454427279	RT @NoahPollak: Israeli pharmaceutical company Teva announces donation of 6 million Hydroxychloroquine tablets to US hospitals to fight Chi…	Texas, USA
445	RyanGilliom	875524460039725056	RT @GovofCO: Uninsured Coloradans can enroll in individual health insurance plans from March 20 through April 3, 2020. Coverage will begin…	Golden, CO
446	ripley02	203775799	RT @raymondjung: 중국의 리테일 관련 상장사의 반은 향후 6개월을 생존할 운전자금(working capital)이 없다는 기사. 몇가지 질문. 그럼 비 상장사는 도대체 어느정도일까? covid-19 상황은 중국이 선행지수. 향후 유럽과…	seoul
447	starbeommie	1098306388537749509	"RT @IunchcIubb: So, due to COVID-19 fucking everything up, i thought 'Why dont we have a Twitter prom?' 

So, without further ado, i invite…"	diana♡
448	caprixman	834552778244681728	"RT @baeonda: I’m 22 years old and I tested positive for COVID-19. 

I’ve been debating on posting, but I want to share my experience especi…"	Saturn
449	NicolasAtiempo	3476277794	Supervisa Silvano acciones de contención implementadas ante COVID-19 #Michoacán https://t.co/VSCVOb8ywu	Morelia, Michoacán de Ocampo
450	wldhoneybee	3433751643	RT @dexrjones: Due to COVID-19, the Krasl Art Center in Saint Joseph, Michigan is empty at the moment.  But “Storied Portraits” by @dexrjon…	
451	PaulEire1776	953142684763414529	"RT @RudyGiuliani: I continue to be impressed with the briefings given by 
@realDonaldTrump and his world-class experts. 

Similarly, my Gov…"	Idaho, USA
452	stopalreadyomg	863011351240822784	RT @CTV_AvisFavaro: Teri is a courageous woman to speak about her husband's death a day after his passing. She's doing it to warn others to…	National Capital Region
453	pmnoer	118346546	RT @jokowi: Terima kasih para dokter, perawat, paramedis dan seluruh jajaran rumah sakit, untuk kerja keras penuh dedikasi dalam melayani p…	Bandung, Indonesia
454	_mcdrew	407274179	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	Michigan, USA
455	Stately0	418262151	RT @AzizAlnahabi: أخبار جيدة هذا الصباح! العقار Hydroxychloroquine تم استخدامه لعلاج عينة من ٤٠ مصاب بـ COVID-19 في فرنسا مع نسبة شفاء ١٠٠٪…	
456	AlbertoJabato	1395899467	"RT @Herraiz_MJ: Mi hija, médico de urgencias hospitalarias, ha dado positivo para el #Covid_19 después de empezar el lunes con sintomas.
El…"	Madrid.
457	NOIRESTBEAU_	705122203986219009	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	Jacksonville Beach, FL
458	LadyGuridi	796481477231853568	Hilazo sobre la cronología del #coronavirus #Covid_19 https://t.co/s1ExT1SelJ	de aquí para allá
459	Aeriqui	21508975	RT @bradleyziffer: So, the last week I have been battling COVID-19 &amp; Pneumonia. Never in my life have I been this ill. “Young people aren’t…	Washington, DC
460	gelapsejati	1205359513584332800	RT @sutiaji1964: 1. SE Walikota Malang Nomor 6 Tahun 2020 tentang Kesiapsiagaan Dunia Usaha dalam menghadapi Corona Virus Disease (COVID-19…	Malang
461	The__MaxPower	990054946589491200	Call me crazy, but it sure is starting to seem like Trump's lack of providing tests, masks, gowns, etc., to the hospitals throughout our country is much more nefarious and purposeful than incompetent. Something is seriously off about this entire situation. #Covid_19	United States
462	badsha_hazra	3356526130	"RT @charliekirk11: Yes, China is to blame for this global pandemic.

Fact:

China claimed that there was no ""evidence of human-to-human tra…"	West Bengal, India
463	yiyi_moments	1448051978	RT @MayorOfLA: I’m issuing a Safer at Home emergency order — ordering all residents of @LACity to stay inside their homes and immediately l…	
464	kwscsy	1160815885856022528	"RT @justEizzan: “Malaysia sahkan tiada lagi kes jangkitan domestik COVID-19”

Hope we can see this headline soon."	Kuching, MY
465	JoeNorman1784	82818636	"RT @IAFFTreg: Episode 1 of the #IAFF's COVID-19 Podcast is now available.

https://t.co/ztmtJFj2i0

Please take few minutes to hear some go…"	Memphis, TN
466	fuzzycofeecup	2754205280	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	USA
467	flloracosta	183793495	RT @felixsquash: Cuando se disparen los casos de COVID-19 en Arg de manera exponencial recordemos que esta vez NO fue el gobierno, NO fuero…	
468	SEball31	55995232	RT @PeterDiamandis: GAMECHANGER Therapy?  Hydroxychloroquine &amp; Azithromycin as a COVID-19 treatment... (an antimalaria &amp; an antibiotic). Re…	
469	RedPillNewGOP	3141826183	RT @BuckSexton: If chloroquine turns out to be even substantially effective in treating Covid-19- or any of these other therapeutics simila…	
470	clown1208	150123060	RT @marcorubio: #China denied the world valuable information early in the #Covid_19 crisis that could have delayed spread. Let’s focus now…	
471	gcraubfth	2836369062	RT @witchious: BREAKING NEWS: Midsummer Festival has been cancelled due to the recent COVID-19 outbreak. https://t.co/DaJNgLAARN	
472	imfine_thxx	747011152035487744	RT @mungship: ตั้งแต่ Covid-19 เริ่มดังในไทย ไม่เคยมีคนในทีมขอลาป่วยด้วยเหตุผล มีไข้ อีกเลยครับ	ใต้ตึกเช่า ข้างตึกหัวมุม
473	ttaylorlk	2740230820	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	
474	jguedez10	202313370	RT @NicolasMaduro: Les comparto la Comunicación Oficial de la oficina de coordinación humanitaria del Sistema de Naciones Unidas en la cual…	Barinas Venezuela
475	Milkki18457103	1166303874182873089	RT @ballsupachai1: สถานการณ์การแพร่ระบาดในประเทศไทย จังหวัดที่มีผู้ติดเชื้อโควิด-19 ข้อมูลเมื่อวันที่ 19 มี.ค.63 #เรื่องเล่าเช้านี้ #โควิด1…	
